dialerLeadId,Final_Output,Sales_Probability,Predictive_Sales_Probability,No_Sales_Probability
2923126,1,0.014085893,95.77727747,4.20863664
2617296,0,0.092536579,20.70526282,79.2022006
3319792,1,0.004305725,97.99532693,2.000367349
1.80017E+12,1,0.002463988,99.88520211,0.112333902
2573362,1,0.025133858,63.0160739,36.95879224
2524433,0,0.148795004,26.39504886,73.45615614
3120322,1,0.053744918,85.65706804,14.28918704
2358464,0,0.267021953,28.21760049,71.51537755
2695603,0,0.137658608,23.51584195,76.34649944
2674943,1,0.003249815,98.28970653,1.707043652
2505472,0,0.034917917,3.681061173,96.28402091
3256183,1,0.231898057,77.41852772,22.34957423
3323473,1,0.004029837,98.05115691,1.944813252
3105197,0,0.135982257,28.90896821,70.95504953
2622009,1,0.035753691,62.96410652,37.00013978
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3385714,0,0.261767464,20.83820769,78.90002485
3237440,0,0.225099847,25.81116948,73.96373068
2E+12,1,0.003119724,99.86080852,0.136071754
2692830,0,0.218609767,15.45211806,84.32927217
2596181,1,0.015143163,79.68143391,20.30342292
2758093,0,0.024775236,26.2213892,73.75383556
2631827,1,0.023425936,86.32894515,13.64762891
2679323,0,0.035585934,3.637440859,96.32697321
2626900,1,0.00311107,99.16329016,0.833598775
3085846,1,0.011477533,95.84625557,4.142266898
2625129,1,0.008422116,98.28794268,1.703635206
2614238,0,0.994612178,9.92318701,89.08220081
2329647,1,0.004549935,93.512486,6.48296406
3422164,1,0.001094853,99.79890028,0.200004867
3238768,1,0.002523684,98.35784649,1.639629825
1.80017E+12,1,0.002463988,99.88520211,0.112333902
2996179,0,1.110397422,22.85209864,76.03750394
3293635,0,0.023964764,22.8547974,77.12123784
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3347415,0,0.149041128,26.67891771,73.17204116
2698991,0,0.22777793,17.49657606,82.27564601
3184336,0,0.300056401,22.62578508,77.07415852
3052177,1,0.006156537,84.74252591,15.25131756
2690697,0,10.16873335,38.45660779,51.37465886
2560169,1,0.003034727,98.76594482,1.231020454
2673979,0,0.278553805,19.3830829,80.3383633
2905825,0,0.153262119,8.496439939,91.35029794
3021529,1,0.106424337,76.15944929,23.73412637
3139462,0,0.020462099,23.43513658,76.54440132
2901805,1,0.015263587,95.47761005,4.50712636
2914408,0,0.056727428,11.00390544,88.93936713
2360396,2,77.36456167,4.991628046,17.64381028
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2506342,0,0.033670645,46.89494794,53.07138142
3088552,2,90.99244799,1.356871392,7.65068062
2905022,0,0.117096164,5.315386101,94.56751773
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2621285,0,0.231077824,26.50856846,73.26035372
2902679,0,0.130901486,6.198412817,93.6706857
2342111,1,0.108805764,90.64878937,9.242404871
2653273,0,0.307800555,24.18307015,75.5091293
2651829,0,0.035279695,3.643131822,96.32158848
2678952,0,0.302730887,29.58141717,70.11585195
2515849,0,0.349833039,17.13357556,82.5165914
3126050,0,0.217838137,17.98529515,81.79686672
3080055,2,86.14149218,1.374696717,12.48381111
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2E+12,1,0.003032245,99.86186976,0.135097992
3305266,0,0.022367101,17.20706633,82.77056656
3033099,0,0.024907002,23.94280311,76.03228989
2575486,0,0.152140521,7.17401651,92.67384297
2971780,1,0.007944839,98.50960445,1.482450708
3117882,0,0.185954975,19.26015809,80.55388694
3137984,0,0.359722572,22.13753557,77.50274186
2348945,0,0.145683358,16.45132646,83.40299018
3151814,0,0.024020091,25.80481232,74.17116759
2564603,1,0.01542838,95.02083471,4.963736913
2620783,0,0.131141546,6.423040668,93.44581779
3220554,1,0.019396692,84.45551076,15.52509255
2335035,0,0.013780727,15.58737958,84.39883969
3408366,0,0.149041128,26.67891771,73.17204116
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3250974,1,0.00350425,97.82330088,2.173194874
3384466,0,0.130655402,5.750203149,94.11914145
3110341,0,0.30941183,19.63306749,80.05752068
3148107,1,1.469690224,50.39161952,48.13869025
2936423,1,0.003292226,97.70601978,2.290687999
2335089,0,0.011767088,17.84127616,82.14695676
2509180,0,0.183289218,5.902695469,93.91401531
3101143,0,14.43375593,5.478077454,80.08816661
2946497,0,0.231091659,13.22112079,86.54778756
2512582,1,0.014711045,90.15637212,9.82891683
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2581630,1,0.015820517,92.93144831,7.052731172
3414658,1,0.033092291,97.42789279,2.53901492
2594188,0,0.022367101,17.20706633,82.77056656
2358897,1,0.011275258,97.52759423,2.461130508
2614682,0,0.223993271,21.92535495,77.85065177
3153031,0,0.022367101,17.20706633,82.77056656
3233427,1,0.018442989,77.31020209,22.67135492
3389552,0,0.027370178,38.58925723,61.3833726
3031469,0,0.22777793,17.13296208,82.63925999
2544120,0,0.024745367,23.73970964,76.235545
3342466,0,0.117215644,5.543352892,94.33943146
2584360,1,0.015492105,92.69409089,7.29041701
3324758,0,0.033208912,45.9772748,53.98951629
2590939,0,0.391315339,27.76471401,71.84397066
3005263,0,0.148104297,27.01825378,72.83364192
2617369,0,0.299319942,21.60704049,78.09363957
3057299,1,0.014332425,83.61038717,16.37528041
2920175,0,0.15252512,8.139732167,91.70774271
2675922,0,0.048883663,3.796825067,96.15429127
2936986,0,0.013780727,15.8761359,84.11008337
2349050,0,1.387927757,19.50195502,79.11011722
3073479,0,0.090790731,46.33180191,53.57740736
3059986,1,0.012243138,87.11485871,12.87289815
2636256,1,0.015614126,93.85264299,6.13174288
2345510,2,88.86526367,1.712597851,9.422138484
2760496,1,0.003486158,97.93673542,2.059778425
2696676,2,63.53302832,3.636842496,32.83012919
3236028,0,0.022621281,18.66265794,81.31472078
2975242,0,0.133453277,19.2325413,80.63400543
3224811,0,0.024009099,22.95962901,77.01636189
3306324,1,0.001094853,99.79890028,0.200004867
2536572,0,0.023112508,45.33459345,54.64229405
2843294,0,0.032952149,42.42076087,57.54628698
3240687,0,0.135364201,10.45535621,89.40927958
3050712,0,0.230104076,26.52670027,73.24319566
1.80017E+12,1,0.002210497,99.90559069,0.092198811
3199765,0,0.13419235,18.01867238,81.84713527
3359020,0,0.219764778,18.29066063,81.48957459
2504885,0,0.140568654,5.416976325,94.44245502
3288013,0,1.686013824,23.85737387,74.45661231
3362066,0,0.032707443,38.83250718,61.13478538
3382630,0,0.300056401,22.62578508,77.07415852
2311326,0,0.223094335,20.42875405,79.34815161
2766676,1,0.003807899,97.91644513,2.079746973
3371420,0,0.087274207,14.21060336,85.70212243
2990118,1,0.003369118,98.07323496,1.923395918
2557865,1,0.016704682,95.57952417,4.403771147
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2554190,0,0.206163954,20.64637708,79.14745897
2334045,0,0.148718162,30.29685676,69.55442507
2946410,0,0.037266844,4.138518141,95.82421501
3191382,1,0.002857158,97.75888984,2.238252999
3043579,1,0.006814041,84.31275394,15.68043202
3062727,0,0.130901486,6.198412817,93.6706857
2660422,1,0.00350425,97.826113,2.170382753
2589350,2,72.22607562,6.082419269,21.69150511
3210093,0,0.209945427,19.67362396,80.11643062
3194206,1,0.007161413,94.97569475,5.017143832
2557614,1,0.017870394,92.03641294,7.945716661
2601190,0,0.129227195,23.40390364,76.46686917
3385699,1,0.008375016,98.426475,1.565149982
2827349,0,0.131382589,14.34817548,85.52044193
1.80017E+12,1,0.002463988,99.88520211,0.112333902
2583868,1,0.027208023,53.66311948,46.3096725
2578459,0,0.154289533,5.939148603,93.90656186
2644751,0,0.219560504,19.18236003,80.59807946
2333262,0,0.389431197,28.79074363,70.81982518
3392958,0,0.597941682,34.98944988,64.41260844
3052126,0,0.197171405,17.08136906,82.72145954
3027868,1,0.004305725,97.90719818,2.088496099
3022155,0,0.264804071,26.95562026,72.77957567
2688861,0,0.034456081,36.79499411,63.17054981
2656011,1,0.003842202,97.81676764,2.179390154
3089117,0,0.134664873,19.49664722,80.36868791
2701537,1,0.016018854,95.56326412,4.420717026
2665179,0,0.219602172,14.01616061,85.76423721
2600512,0,0.231207151,26.62263057,73.14616228
3195378,1,0.003959061,96.78185726,3.214183677
2901180,0,0.108379781,29.39492889,70.49669133
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3256147,0,0.269752163,22.2648967,77.46535114
3318930,0,0.22074439,14.46956978,85.30968583
2558335,1,0.013307347,94.83960788,5.147084776
2658633,1,0.014185454,95.47050138,4.515313166
3417027,0,0.086514999,17.393338,82.520147
2898224,0,0.027037227,35.53877903,64.43418374
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2516328,0,0.375968779,21.52587449,78.09815673
2622086,1,0.00802831,97.6341487,2.357822989
2345036,1,0.003264444,97.94092345,2.055812109
2311549,0,0.215202003,18.17172962,81.61306838
2571380,0,0.140904475,5.256711493,94.60238403
3224849,1,0.058284065,96.13420219,3.807513745
2766621,1,0.00325655,97.800024,2.196719453
3398231,0,0.231318843,26.65868634,73.10999481
2835350,0,0.148489619,27.05508803,72.79642235
3192248,0,0.218732111,16.08502749,83.69624039
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2667180,0,0.862154022,19.09571438,80.0421316
2596727,0,0.105074223,20.11884783,79.77607794
3093980,0,0.132188995,15.42002328,84.44778772
2955894,1,0.0162722,93.11591335,6.867814452
2603548,0,0.15252512,8.139732167,91.70774271
2567547,1,0.013883242,94.93154316,5.054573599
2936893,0,0.224015154,23.89923353,75.87675132
3415270,0,0.129567322,19.79860201,80.07183066
3196758,0,0.217700929,15.39130298,84.3909961
2586519,1,0.014824457,93.33046109,6.654714448
3274565,0,0.117173744,5.327980085,94.55484617
2605417,1,0.017618734,92.79922012,7.18316115
2909985,0,0.266214554,21.17730025,78.55648519
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2918522,0,0.746156735,28.38441767,70.86942559
2984035,0,0.157957196,24.89923017,74.94281264
2335147,1,0.00371404,97.99187011,2.004415847
2358435,1,0.008620359,96.96269977,3.028679874
3097543,1,0.026976601,64.09479033,35.87823307
3319281,1,0.003872853,98.12332721,1.872799932
2E+12,1,0.002402638,99.89954647,0.098050891
2658475,0,0.050471574,4.809464757,95.14006367
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3073520,0,0.117173169,5.402113202,94.48071363
3093547,0,1.716395578,44.45275996,53.83084446
2625104,0,0.982050356,19.42387425,79.59407539
3213525,0,0.28056873,19.72899318,79.99043809
3405932,0,0.231573484,27.10756746,72.66085905
2993315,1,0.001094853,99.79890028,0.200004867
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3090896,1,0.011665343,95.72937835,4.258956305
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2343274,0,0.294777931,21.40120333,78.30401874
3384386,1,0.003363086,98.00560615,1.991030763
3065102,1,0.014860283,81.98539971,17.99974001
2358384,1,0.008619963,98.04196815,1.949411882
3046647,1,0.007085361,82.87053555,17.12237909
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2933829,0,0.130901486,6.189841389,93.67925713
2680895,0,0.117215644,5.543352892,94.33943146
2684816,1,0.157312695,72.21463486,27.62805244
2651565,0,0.022367101,17.20706633,82.77056656
2687501,1,0.002702545,98.14980786,1.847489599
1.80017E+12,1,0.002210497,99.90559069,0.092198811
2587315,0,0.172354704,7.745153148,92.08249215
3049850,0,0.227663497,27.27366565,72.49867085
2639960,0,0.238709516,21.03205386,78.72923663
2503023,1,0.004203501,97.59496585,2.400830651
2313579,0,0.139795887,5.071058132,94.78914598
2673301,0,0.225772939,19.46509636,80.3091307
2665605,1,0.011461645,94.9109402,5.077598155
3152383,0,0.220922841,15.94782127,83.83125589
2616086,1,0.003514145,98.10594773,1.890538127
2641396,1,0.012412705,94.13184787,5.855739428
3308774,0,1.141399046,13.4182713,85.44032965
3182887,0,0.022367101,17.20706633,82.77056656
3304658,1,0.002874396,98.0240264,1.973099207
2911966,0,0.131839432,6.139651788,93.72850878
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2595011,0,0.41250263,24.49618386,75.09131351
2359078,1,0.003506589,98.07814953,1.918343884
3377612,0,0.131923471,16.95979821,82.90827832
2506381,0,0.146781939,24.26675044,75.58646762
2642134,1,0.00861746,98.0217804,1.969602142
2E+12,1,0.002999517,99.86680994,0.130190539
2503213,0,0.22754423,26.99027911,72.78217666
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2343033,1,0.003512344,97.64683633,2.349651329
2355998,1,0.056012787,89.236557,10.70743021
2564589,0,0.157664025,6.390541373,93.4517946
2357817,1,0.003502496,98.0466064,1.949891105
2843375,1,0.010999978,96.30520845,3.683791568
2520787,1,0.274449964,79.16205404,20.56349599
3184174,0,0.038372331,9.736006084,90.22562159
3400128,1,0.003007285,97.21815208,2.778840634
2520268,0,0.52913981,20.87466895,78.59619124
2345914,0,0.766915305,29.81478174,69.41830295
2575889,0,0.312530832,29.5771224,70.11034677
3257093,1,0.224327393,77.5026842,22.27298841
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2E+12,1,0.002437971,99.86626952,0.131292507
3249631,0,0.034715797,49.90943169,50.05585251
3257042,1,0.003435003,97.76462065,2.23194435
3213020,0,0.305225151,19.67870695,80.0160679
3391783,1,0.003807899,97.91644513,2.079746973
2963053,1,0.008425446,98.32549939,1.666075161
2846654,0,0.158481466,29.28515996,70.55635858
3072630,0,0.218175301,25.87158455,73.91024015
2586938,0,0.40604633,23.38259336,76.21136031
3318973,1,0.00234309,98.48359305,1.514063863
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3230803,0,0.034281134,3.28001636,96.68570251
2840070,1,0.007038581,75.88319629,24.10976513
2756754,0,2.939435386,25.1687607,71.89180392
1.80017E+12,1,0.002437971,99.89801555,0.099546475
3051908,0,0.142673381,19.41829652,80.4390301
3265665,1,0.00328489,98.12367528,1.873039826
3198462,1,0.003860274,96.05607812,3.940061608
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3342710,0,0.131839432,6.169056405,93.69910416
2578464,1,0.01895164,90.0927056,9.888342764
2692295,0,0.230676083,30.27002384,69.49930008
2951318,1,0.008626727,98.27868908,1.71268419
3091400,0,0.359324954,24.9928291,74.64784595
2948700,1,0.002953514,97.79204312,2.205003367
3198095,0,0.297897448,21.48069262,78.22140993
1.80017E+12,1,0.002463988,99.88520211,0.112333902
2654414,1,0.003409582,98.1961745,1.800415918
2612168,1,0.01542838,94.96778118,5.016790443
3313682,1,0.163272065,74.76628314,25.0704448
2697511,0,0.117096164,5.315386101,94.56751773
3314194,1,0.019930495,99.77816606,0.201903443
2E+12,1,0.002999548,99.86715709,0.129843363
3193240,0,0.064717456,24.49205853,75.44322401
2329474,1,0.001665065,99.66028907,0.338045867
2510689,1,0.01168013,95.93457836,4.053741512
3029765,1,0.004070578,97.96885908,2.027070338
2996592,0,0.283884335,21.00304565,78.71307001
3383107,0,0.117173169,5.391360514,94.49146632
2987356,1,0.003443176,98.11551826,1.881038566
3324445,1,0.004029325,97.9792194,2.016751272
3267896,0,0.231352156,27.94106185,71.82758599
2625420,1,0.265375047,84.5198655,15.21475945
3102324,1,0.093700268,89.12619486,10.78010488
2698641,0,0.372059527,27.57497461,72.05296586
2327259,1,0.003436333,98.06205948,1.934504187
2344293,0,0.149233425,27.26942515,72.58134143
3334229,0,0.202863668,21.46137847,78.33575786
3109981,1,0.020804425,63.23678752,36.74240805
3207143,1,0.021071339,84.66805411,15.31087456
3315906,1,0.004305725,97.90719818,2.088496099
2989794,0,32.39776696,5.59837453,62.00385851
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2957521,0,0.145526174,37.80630113,62.04817269
2323249,0,0.132995735,16.88576428,82.98123998
2506737,0,0.235390467,30.85480586,68.90980367
3138976,0,1.090256008,26.4743505,72.43539349
2498468,0,0.034965533,3.57872587,96.3863086
2364304,0,31.9121998,5.2359212,62.851879
2925526,1,0.023954928,73.3307665,26.64527857
2501715,0,0.140746497,5.2236245,94.635629
2607558,0,0.309032827,25.92256042,73.76840675
3054737,0,0.268039381,19.25287513,80.47908549
3268032,0,0.213989274,25.76634564,74.01966509
3302057,1,0.022728105,92.64464275,7.332629147
3106192,1,0.007052272,73.20755358,26.78539415
2317515,0,0.034281027,39.12373063,60.84198834
2596002,1,0.182628503,76.73217601,23.08519549
2692746,1,0.015750348,98.08588722,1.89836243
2335142,1,0.00371404,97.99187011,2.004415847
3367184,0,0.117215644,5.543352892,94.33943146
2549845,1,0.015525171,93.7542391,6.230235728
3007771,1,0.123957433,71.6265389,28.24950366
2626487,0,0.205688892,27.13558885,72.65872226
2318966,0,0.155541495,5.848020629,93.99643788
3327201,0,0.522862561,16.20107592,83.27606152
1.80017E+12,1,0.002210919,99.91189056,0.085898521
2667956,0,0.144214751,26.55157641,73.30420884
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3281935,2,54.58680408,4.261247029,41.1519489
2989448,1,0.002741539,98.32988752,1.667370944
3315449,0,0.219764778,18.57098808,81.20924714
2327268,1,0.002082868,98.38660739,1.611309737
3346023,0,0.095578197,18.5320035,81.37241831
2540860,0,0.098450136,27.54347456,72.35807531
3360492,0,0.077771736,12.30169685,87.62053142
2512310,1,0.015850954,93.12969843,6.854450618
2573622,2,62.08355673,5.724272955,32.19217031
3132168,1,0.096933449,74.94168985,24.9613767
2676960,0,0.131141546,6.423040668,93.44581779
3003669,1,0.127748479,75.94472315,23.92752837
3106254,2,71.15976011,4.185934585,24.6543053
3332832,0,0.015482842,18.58356284,81.40095432
1.80017E+12,1,0.002210919,99.91189056,0.085898521
3135340,0,0.032707443,38.83250718,61.13478538
2563171,1,0.034781303,61.93748707,38.02773163
2697701,0,26.9790602,13.19565419,59.82528561
2314537,0,0.592337432,18.24488783,81.16277473
2701866,0,0.224079128,31.72857442,68.04734645
2764068,1,0.003373453,96.59254564,3.404080904
3342699,2,91.85359968,1.32608732,6.820312999
2323916,0,39.00684523,5.419664981,55.57348978
2554068,1,0.027177889,86.04536103,13.92746108
2521473,0,0.205903824,13.92292503,85.87117115
2559162,1,0.011384233,90.97600747,9.012608293
3410285,0,0.166361884,19.18392979,80.64970833
3205755,1,0.019063744,88.0345712,11.94636506
3305722,1,0.002134981,98.26505002,1.732814998
2577034,1,0.014609127,94.97708797,5.008302902
2918965,1,0.017550106,92.43867932,7.54377057
2583906,1,0.013645609,94.93925836,5.047096032
2395444,1,0.002345109,98.17688014,1.820774755
2985146,0,0.238853833,38.05131131,61.70983486
3011847,0,0.254341751,16.34287653,83.40278172
2938503,0,0.022581652,22.77991313,77.19750521
2697094,1,0.008350949,98.20775194,1.783897115
3093249,0,0.381970053,25.51721911,74.10081084
